channel,message_id,date,text,views,forwards,media_type
lobelia4cosmetics,26525,2026-06-23 05:29:10+00:00,"**D3+K2 **Baby Drop**
Price 4000 birr 
Telegram ****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr**",373,1,photo
lobelia4cosmetics,26524,2026-06-23 05:29:10+00:00,"**Mini **Multivitamin drop **
Price 4000 birr 
Telegram :-****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr**",545,0,photo
lobelia4cosmetics,26523,2026-06-22 16:30:39+00:00,"**Cerelac 200gm
Price 1400 birr 
Telegram ****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr**",698,1,photo
lobelia4cosmetics,26521,2026-06-22 16:30:21+00:00,"Cerelac 200gm**
Price 1400 birr 
Telegram ****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr**",649,0,photo
lobelia4cosmetics,26520,2026-06-22 15:14:26+00:00,"**Soy **Milk **
Price 2300 birr 
Telegram ****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr**",517,0,photo
lobelia4cosmetics,26519,2026-06-22 15:14:26+00:00,"**Peppa pig **Omega 3-7 Years **
Price 2500 birr 
Telegram :-****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr**",566,1,photo
lobelia4cosmetics,26518,2026-06-22 15:14:26+00:00,"**Well kid **IMMUNE **
Price 2500 birr 
Telegram :-****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr**",387,0,photo
lobelia4cosmetics,26517,2026-06-22 15:14:26+00:00,"**PEDIASURE 3+ 1.6Kg
Price 8500 birr 
Telegram ****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr**",153,3,photo
lobelia4cosmetics,26516,2026-06-22 15:14:26+00:00,"PEDIASURE 1+**
Price 8500 birr 
Telegram :-****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr**",174,1,photo
lobelia4cosmetics,26515,2026-06-22 15:14:26+00:00,"SUPER FOLINIC ACID POWDER **
Telegram :-****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr**",314,0,photo
lobelia4cosmetics,26514,2026-06-22 15:14:26+00:00,,481,0,photo
lobelia4cosmetics,26513,2026-06-22 15:14:26+00:00,"**Gerber
Price 2500 birr 
Telegram ****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr**",374,0,photo
lobelia4cosmetics,26512,2026-06-22 14:38:27+00:00,"**Aptamil No.2
Price 6000 birr 
Telegram :-****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr**",248,1,photo
lobelia4cosmetics,26511,2026-06-22 14:38:27+00:00,"**Aptamil No.3
Price 5500 birr 
Telegram :-****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr**",368,1,photo
lobelia4cosmetics,26510,2026-06-22 14:38:27+00:00,"Aptamil No.1**
Price 5500 birr 
Telegram :-****@Lobeliacosmetics****
Msg👉 Lobelia pharmacy and cosmetics 
☎️ call ****0911562031****/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
🏍🏍🏍 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr -500 birr**",203,1,photo
tikvahpharma,196327,2026-06-25 22:08:24+00:00,"Make your match predictions, climb the leaderboard, and compete for amazing prizes and exclusive rewards! https://supersportpredictor.com/?ref=UPSBPCTT&utm_source=partage_app&utm_medium=partage_natif&utm_campaign=bonus_zone&utm_content=invite_card&lang=en",14,0,photo
tikvahpharma,196325,2026-06-25 19:12:07+00:00,"💉5 cc syringe  💵 610
         limited  stock 👆call
        With 10cc 5:2 Rati
💉10 cc syringe 💵  790
💉50cc syringe 💵1400
  💉Insulin syringe 550

🧊**Cledomox  625 mg** of 20 tabs
       📦 150 🕰 09/28💵490** **
💧Amoxicillin oral sus  Amyn
        📦100 🕰 2029 💵 78 
💧Ibuprofen 400 mg tablet 
      📦 120🕰 2029 💵 220 
💧  Ibuprofen  syrup 
        💵80 birr 📦 100
💉 omi injection 💵 
💉Artusunate inj 📦400 💵30

🧤 Surgical glove powder Free 
       💵1580 
🧤  SRITRANG Examina
      Glove powdered 💵580 /5ctn 
🧤SRITRANG Examina
      powder free 💵680 / 50ctn 

👉 Plaster 2.5 💵 65
👉  Plaster 5*5💵115
👉 Plaster 7.5*5💵130
👉  plaster 10*5💵 180
👉  plaster 12.5*5💵220
👉   plaster12.5*10💵360

   💊Amoxa Amayn 250mg 💰95
   💊Amoxa Amayn 125mg 💰78
   💊 Amayn 500mg 10*10 💰475
 ✅Azihtromycine oral sus15ml 90
✅Azihtromycine oral sus ,30ml
         💰190       
✅Co-Trimoxazoleoral sus 
         💵80     
✅ Gauze Roll – 90 cm × 100 yrd
        💰1,801.20 
         📦20roll
✅ Gauze Roll – 90 cm × 50 m
          💰924.00  
           📦20 
🧊Gauz bandage – 12.5 cm × 5 m
        💵 224.40  📦100
🧊 Gauze Bandage – 10 cm × 5 m
     💰220.80 📦100
🧊 Gauze Bandage – 7.5 cm × 5 m
       💰 218.40  📦100
🧊 Gauze Bandage – 5 cm × 5 m
         💵94.80 📦100
🧊Gauze Swabs – 
 10 cm × 10 cm (8 Ply)💰266.40  📦100

🧊 Lap Sponge – 40 cm × 45 cm (16 Ply 💰 772.80 

🔹ELASTIC CREPE BANDAGE (7.5 
      CM × 5 M) 📦480 💵  72 

🧊 ELASTIC CREPE BANDAGE (10
      CM × 5 M)📦 360   💵 90 

💧 ELASTIC CREPE BANDAGE
      (12.5 CM × 5 M)
      📦 240   🗓  2030💵  100
💧Azithromycin Oral Su 15ml
     📦 200  💵90 birr

2. **Gentamicin  Eye/Ear drop 0.3 %
       10ml** 📦50🕰12/27💵**52 Birr**

🧤SRITRANG Examination
      Glove powdered 💵580
🧤SRITRANG Examination
      powder free 💵680
🧤 Surgical glove powdered & free

POP 10cmx3cm = 133 ETB
POP 15cmx3cm = 138 ETB
EDTA K3 GLASS = 665 ETB
EDTA K3 PET = 745 ETB
SST GLASS = 1015 ETB
SST PET =      1175 ETB
PT Tube =       780 ETB
ESR Tube =    1395 ETB

Foley catheter 12 2-way = 80 
Foley catheter 14 2-way = 80 
Foley catheter 16 2-way = 80
Foley catheter 18 2-way = 80
Foley catheter 16 3-way = 122
Foley catheter 18 3-way = 122 bir
Foley catheter 20  3-way =122bir
Foley catheter 22 3-way =122 bir
Spinal needle 9cm 22 gauge =102 
  //    9cm 23 gauge = 102 ETB
   //   9cm 24  gauge = 102 ETB 
    //   9cm 25 gauge = 102 ETB
     
💧 Gentamycin o.3%10ml  
       💰52💵  
💧 Ibuprofen 400mg tab💰220
💧Cefixime 100mg SUS    💰 200
💧 Cephalexin 125mg       💰190  
💧 Cephalexin 250 mg    💰325
💧Salbutamol tab 10x10   💰165
💧 Metoclopramide10x10 💵160
💧HCTHydrochlorothiazide💵 135
💧AMYDRAMINE 
💧 HEPARIN inj 💰480

  ⚡️ RAPID TEST KITS - EGENS

✅  Syphilis Cassette of 25
          💵1080
✅ Hp Ag Cassette 💵2450

✅ HcvCassetteof 25💵1250

✅ HBSAg Cassette of 25
      ⏰ 14/01/2028 💵1000

✅ HBSAg strip of 50
  ⏰ 14/01/2028
           💵950
✅#HCG Cassette (Urine and serum) 0f 25
⏰ 14/01/202 💵1150

✅  FOB(occult blood)
       Cassette 💵2300

✅ HCV STRIP OF 50💵1300

✅  Rhelax ASO(Tulip💵2200

✅BloodGroupABD(Tulip
           💵1600
1. Cledomox 457  04/2027
            💵 300   
1. Twisted Blood Lancet 28G
            💵 140
2. Automatic blood lancet press 2
               💵 1090
3. Automatic blood lancet
          impress        💵 1060 

4. Weilflex ox-19💵 420
5  Microscope Slide Frosted of 5 0    💵 165

6. Microscope Slide non-Frosted
           of 50     💵 145

7. Cover glass 22*22 of 100
         2/1/2027   💵 135
8. Cover glass 24*50 of 100
           8/1/2028   💵 300
9 Blue Tip of 50  7/1/2035
           💵 620
10. Embedding (Tissue) Cassette of 25  💵 2700

11. Tourniquet for Adult Auto
      lock  of 50💵 230
             
12  Centrifuge Tube 50 ml
       of.25     7/1/2035💵 940

13. Mechanical Micropipette
         Volume 10-  💵 3200

14.MechanicalMicropipette 
     Volume 100  💵 3200

15. PULSE OXIMETER
        5/1/2030💵 4700

16. Hand held 3 probe
         5/1/2030 💵28,500
17 Electrical Suction machine
         (Folle)💵 29,000
 1. Coagulation Analyzer CA 
         💵 190,000
2 Semi-auto chemistry Analyzer   
         💵 186,000 Bir

☎️  0940730534🌀SELAMAWIT
           HAILE   
👉Call text  any time",152,0,none
tikvahpharma,196324,2026-06-25 18:13:37+00:00,"25**-06-26
Currently available

💊. Amoxy 250mg caps 10x10(Amyn)
📦 150 
⏳ Dec-28

💊.paracetamol syr
📦 150bott
⏳ Jun-28

💊.Vit B-cpx inj
📦 20boxes 
⏳ Nov-28


💊.Metronidazole inj
      (Metrogyl)
📦 100 bottles
⏳ Jul-27

💊.Amoxy 125mg susp(Amyn)
📦 100bottes
⏳ Nov-28

💊. Amoxy 250mg susp(Amyn)
📦 100bottles
⏳ Nov-28

💊.Doxy 100mg caps(Kodoxy)
📦 150 pks 
⏳ Nov-28


💊 Metronidazole susp.
      (Metrogyl)
📦 100
⏳ Dec-28


💊 Clavamyn 625mg
📦 117
⏳ Apr-28


💊 Omeprazole (Omesk)
📦 84
⏳ Jun-28

💊Metformin 500mg(MF-500)
📦 96
⏳ May-28

💊 Meropenem 1gm(Ronem)
 📦 363
⏳1/29

💊Co- trimoxazole susp.
      (Cotrikant)
📦 80
⏳ Dec-28

1. Ibuprofen 400mg 10*10tab
    (Ibupil)
Ex=12/28
Crtn=96pk

2. Amoxy + Clavulinate 1gm tab of   2*7tab(Moxipil cv)
Ex=12/27
Crtn=90pk

3.Amoxy 500mg 10*10 caps
    (Moxipile)
Ex=12/27
Crtn=72pk

4.Diclo inj of 100(Inolol)
  Ex=01-29
  Cart.size -24

5. Tramadol inj of 50(Tromanil)
   Ex= 11-28
  Carton.size-24
  

---------------------------------+++
🎉Patient monitor 12.1''
Model_CMS8000

🎉Patient monitor 15''
   Model: CMS9200

🎉Infusion pump
ModelSP750

🎉Handheld pulse oximeter
Model_CMS60C
            _CMS60D

🎉Fetal Monitor 
Model_CMS800G

🎉Fetal monitor (twin)
Model_CMS800G

🎉 ECG
Model_1212G

🎉 Pulse oximeter fingertip
  Model_CMS50D
    
💊. Indomethacin 100mg supp
       (Indocor)
📦 160 pack
⏳ 11/2027

_-----------------------------------

Sinishaw (pharmacist)

    ☎️ :-**0911884446**
    ☎️  :-**0903327887",550,2,none
tikvahpharma,196321,2026-06-25 15:23:01+00:00,"🆕🆕🆕🔄🔄🔄🔄🔄

            🤩 🔤🔤🔤 
       🔤🔤🔤🔤🔤🔤🔤
        

🆕🆕🆕**ON STOCK  ITEMS **⚠️

🟢**Crash Cart (Emergency Medical trolley)**

🟢**OR Light
**
🟢**Mechanical Ventilator 

**🟢**Anesthesia Machine 

**🟢**OR table (Hydraulic & Electrical)

**🟢**Suction Machine Electrical

**🟢**Manual Suction** **Machine 

**🟢**Infant Radiant Warmer

**🟢**Infant Phototherapy

**🟢**Infant Incubator

**🟢**Electrical Suction Machine

**🟢**Electrical Bone Drill 

**🟢**Patient Monitor 

**🟢**CTG (Fetal and Maternal Monitor )

**🟢**Weight + Height  Scale(Analog & Digital)

**🟢**Wheelchair (All Type)

**🟢**CT-Scan Injector tube and  syringe 

**🟢**CPAP machine

**🟢**Dialysis Catheter (Temporary and Permanent)

**🟢**Electrolyte Machine 

**🟢**Hematology (CBC) Machine 

**🟢**Chemistry Analyzer Machine 

**🟢**Examination Bed 

**🟢**Delivery Couch 

**🟢**Hospital Patient Bed (2 function and 3 function)

**🟢**Digital Xray Machine 

**🟢**Flat Panel Detector 

**🟢**Lead Door(for xray and ct scan)

**🟢**Lead Glass 40 * 40 and 120 * 80

**🟢**Lead Apron 

**🟢**Lead Thyroid (collar) Shield 

**🟢**Lead Gonadal shield 

**🟢**Lead Eye Goggle 

**🟢**Lead Glove 

**🟢**Oxygen Concentrator 5L & 10L(Single & Double flow)

**🟢**Nebulizer 

**🟢**Ventilator /Anesthesia/CPAP mask  

**🟢**Oxygen Mask

**🟢**Ambubag (Adult, child, Pediatric)

**🟢**Magnus Microscope 

**🟢**Trolley 2 shelf and 3 shelf

**🟢**Mindray Dp 10 and Dp 15 Ultrasound **

🟢**ECG Machine 12 channel 

**🟢**Infusion Pump(perfuser)

**🟢**Centrifuge 6,8,12 and 24 hole

**🟢**Hematocrit Centrifuge 

**🟢**Shaker Digital (Dlab)

**🟢**Autoclave (Electrical and Digital) 19,21,25,30,40,50,100,250 Liter

**🟢**Dry oven 28,43,53,80,100L

**🟢**Water Distiller Automatic 

**🟢**Laryngoscope 

**🟢**Handheld Pulseoximeter 

**🟢**Iv stand

**🟢**Surgical Mesh 

**🟢**MVA KIT

**🟢**Dressing set 

**🟢**ECG Electrode 

**🟢**Forehead IR Thermometer 

**🟢**Chest Drainage Bottle 

**🟢**Baby Crib 

**🟢**Ground plate & Bipolar Cautery cable with Tip for cautery machine 

**🟢**Bp Cuff adult & child 

**🟢**Digital BP Monitor and Aneroid BP Cuff

**🟢**Ultrasound jel 5L/5kg & Ultrasound paper 

**🟢**ECG paper and ECG cable

Available at **🏆🚩🚩🚩      
               🚩🚩🚩🚩🚩🚩

✔️✔️**DELIVERY 

**🤝🤝**FAIR PRICE **

**Inbox ✉️✉️Your order 
**@Radmed1** or **@Radmed2**

Or

Call ****📞****📞**0913517551**
                   **0924070706**
                   **0934910861**
**
**"" YOUR PARTNER IN MEDICAL EXCELLENCE “**
               ",342,0,none
tikvahpharma,196320,2026-06-25 10:00:32+00:00,"Job vacancy 

1 Pharmacist or drugist for partime  dispensing

Experience one year and above

 location gerji


2 sales pharmacist or drugist for wholesale,

experience 6 month and above

3 store keeper 0 years experience 

Location semit

4  acountant 

0921306096",585,0,none
tikvahpharma,196319,2026-06-25 09:59:03+00:00,"NEW  JOB. VACCANCY
17/10/2018
JUNIOR PHARMACY  0  -1 YEARS DISPESING LAFTO
INTRNIST  PLACE  MEKSICO
SENIOR  DRUGIIST WZ LICENSE PLACE  H.GAREMENT 
DOCTOR  PLACE  CMC
DENTAL(DDM) PLCE TAFO
PHARMACIST WZ LICENSE WHOLE SALE TECHNICAL MANAGER HAWASSA  40,000ETB
SENIOR DRUGIST WZ LICENSE PLCE DELA
HO  PALCE. DELA
BSC NURES OR SENIOR. C.NURES PLACE WOLEKETE NET 20,000
SENIOR PHARMCHST WZ LICENSE DISPENSING
ALEM BANK
MEGENAGNA
BULEBULA
JEMMO
 GERJI
HAYATE
PAR TIMER
JEMMO (Drugist
ABEME(mesalemeya
SEMET 72
SENIOR DRUGIST  WZ LICENSE PLACE
KOYE 20,000
 SULULETA 20,000
☎0983848760
☎0908299838🙏🙏",550,2,none
tikvahpharma,196318,2026-06-25 09:28:39+00:00,"**🅶🅸🅵🆃🅴🅳 🅷🅰🅽🅳🆂 🆃🆁🅰🅳🅸🅽🅶 🄿🄻🄲
   🍭Anesthesia
     Brand-Mindray
     Model-A1 

    🍭Mechanical Ventilator 
       Brand-Mindray
      Model-SV300 

    🍭Operation Table
       Brand-Mindray
      Model-UniBase 30 

     🍭 LED Surgical Light (Mobile )
        Brand-Mindray
      Model-HyLED C7M 

    🍭 LED Surgical Light 
   Brand-Mindray
   Model-HyLED C8/C7 

  🍭Defibrillator 
Brand-Mindray
Model-BeneHeart D30 

    🍭ECG machine with trolley 
Brand-Mindray
Model-BeneHeart R12 

🍭Patient monitor 
Brand-Mindray
Model-uMEC150,uMEC 100 

  🍭Vital sign monitor 
   Brand-Mindray
Model-VS-600 

🍭Infusion Pump
Brand-Mindray
Model-BeneFusion uVP 

  🍭 Syring Pump
  Brand-Mindray
Model-BeneFusion uSP

👉 Color Doppler Ultrasound  
   • Brand: Mindray
   • Model: DC 30

👉 Black and White Ultrasound  
   • Brand: Mindray
   • Model: DP 18

👉 Hematology Analyzer (5-Diff)  
   • Brand: Zybio
   • Model: Z50

👉 Hematology Analyzer (3-Differential )  
   • Brand: Zybio
   • Model: Z3

👉 Fully-Automated 
Chemistry Analyzer  
   • Brand: Zybio
   • Model: EXC200
Microscope 
.Brand-Magnus
.Model-Theia-fi and Mx21i


🔬 Zybio Reagents  
   • Diluent (20L)
   • DN Diluent (20L)
   • Lyse (500ml)
   • LD Lyse (500ml)
   • LB Lyse (500ml)
   • Probe Cleanser (50ml)
   • Expiry Date: 2027

🚚 Free Fast Delivery 
📞 Contact : ****+2519-36477051****
🖊️ ****@robsengifted_hands**",422,0,none
